file,line,class,visibility,static,function,params,explanation
app/Services/FiscalIntegrationService.php,41,FiscalIntegrationService,public,sim,marcarReenvio,int $integracaoId,Função auxiliar do domínio de fiscal/NF-e; usada para apoiar regras internas da classe FiscalIntegrationService.
app/Services/HealthCheckService.php,3,HealthCheckService,public,sim,run,,Função auxiliar do domínio de health check; usada para apoiar regras internas da classe HealthCheckService.
app/Services/HealthCheckService.php,25,HealthCheckService,public,sim,testarVsm,array $cfg,Executa teste/diagnóstico controlado do módulo de health check.
app/Services/HealthCheckService.php,90,HealthCheckService,private,sim,check,"string $nome, bool $ok, string $detalhe, string $acao","Verifica se uma condição de autenticação, permissão ou saúde está válida."
app/Services/HomologationReportService.php,3,HomologationReportService,public,sim,gerarHtml,PDO $pdo,"Gera artefato, relatório, chave ou arquivo no módulo de homologação."
app/Services/HostingCompatibilityService.php,3,HostingCompatibilityService,public,sim,ambiente,,Função auxiliar do domínio de regra de negócio/serviço; usada para apoiar regras internas da classe HostingCompatibilityService.
app/Services/InstallationPrecheckService.php,3,InstallationPrecheckService,public,sim,run,,Função auxiliar do domínio de regra de negócio/serviço; usada para apoiar regras internas da classe InstallationPrecheckService.
app/Services/InstallationPrecheckService.php,21,InstallationPrecheckService,private,sim,dirWritable,string $path,Função auxiliar do domínio de regra de negócio/serviço; usada para apoiar regras internas da classe InstallationPrecheckService.
app/Services/InstallationPrecheckService.php,22,InstallationPrecheckService,public,sim,score,,Função auxiliar do domínio de regra de negócio/serviço; usada para apoiar regras internas da classe InstallationPrecheckService.
app/Services/InstallationRecoveryService.php,3,InstallationRecoveryService,public,sim,status,,Função auxiliar do domínio de regra de negócio/serviço; usada para apoiar regras internas da classe InstallationRecoveryService.
app/Services/IntegrationConfig.php,3,IntegrationConfig,public,sim,get,,"Lê configuração, registro ou valor persistido."
app/Services/IntegrationOrchestratorService.php,35,IntegrationOrchestratorService,public,sim,catalogoFluxos,,Função auxiliar do domínio de regra de negócio/serviço; usada para apoiar regras internas da classe IntegrationOrchestratorService.
app/Services/IntegrationOrchestratorService.php,95,IntegrationOrchestratorService,public,sim,keys,,Retorna a lista de chaves oficiais aceitas pelo serviço.
app/Services/IntegrationOrchestratorService.php,101,IntegrationOrchestratorService,public,sim,all,,"Retorna coleção completa de configurações, regras ou registros."
app/Services/IntegrationOrchestratorService.php,110,IntegrationOrchestratorService,public,sim,normalizarOrdem,string $ordem,Padroniza formato de dados usado por regra de negócio/serviço.
app/Services/IntegrationOrchestratorService.php,119,IntegrationOrchestratorService,public,sim,ordemLista,,Função auxiliar do domínio de regra de negócio/serviço; usada para apoiar regras internas da classe IntegrationOrchestratorService.
app/Services/IntegrationOrchestratorService.php,121,IntegrationOrchestratorService,public,sim,catalogoOrdem,,Função auxiliar do domínio de regra de negócio/serviço; usada para apoiar regras internas da classe IntegrationOrchestratorService.
app/Services/IntegrationOrchestratorService.php,127,IntegrationOrchestratorService,public,sim,label,string $key,Converte chave técnica em rótulo legível para a interface.
app/Services/IntegrationOrchestratorService.php,158,IntegrationOrchestratorService,public,sim,gruposFluxos,array $cfg=[],Função auxiliar do domínio de regra de negócio/serviço; usada para apoiar regras internas da classe IntegrationOrchestratorService.
app/Services/IntegrationOrchestratorService.php,170,IntegrationOrchestratorService,public,sim,fluxos,array $rules = [],Função auxiliar do domínio de regra de negócio/serviço; usada para apoiar regras internas da classe IntegrationOrchestratorService.
app/Services/IntegrationOrchestratorService.php,179,IntegrationOrchestratorService,public,sim,podeExecutar,"string $regra, array $payload=[]",Função auxiliar do domínio de regra de negócio/serviço; usada para apoiar regras internas da classe IntegrationOrchestratorService.
app/Services/IntegrationReplayGuardService.php,3,IntegrationReplayGuardService,public,sim,ensureSchema,,Garante que tabelas/colunas necessárias existam antes da operação.
app/Services/IntegrationReplayGuardService.php,31,IntegrationReplayGuardService,private,sim,safeAlter,"PDO $pdo, string $sql",Função auxiliar do domínio de regra de negócio/serviço; usada para apoiar regras internas da classe IntegrationReplayGuardService.
app/Services/IntegrationReplayGuardService.php,35,IntegrationReplayGuardService,public,sim,guard,"string $origem, string $raw, int $windowSeconds = 600, array $context = []",Função auxiliar do domínio de regra de negócio/serviço; usada para apoiar regras internas da classe IntegrationReplayGuardService.
app/Services/IntegrationReplayGuardService.php,73,IntegrationReplayGuardService,private,sim,cleanup,"PDO $pdo, int $windowSeconds",Função auxiliar do domínio de regra de negócio/serviço; usada para apoiar regras internas da classe IntegrationReplayGuardService.
app/Services/IntegrationReplayGuardService.php,80,IntegrationReplayGuardService,private,sim,hashKey,,Gera ou valida hash para integridade/idempotência em regra de negócio/serviço.
app/Services/IntegrationSecurityService.php,3,IntegrationSecurityService,public,sim,traceHeaders,,Função auxiliar do domínio de segurança; usada para apoiar regras internas da classe IntegrationSecurityService.
app/Services/IntegrationSecurityService.php,7,IntegrationSecurityService,public,sim,vsmHmacHeaders,string $rawBody,Função auxiliar do domínio de segurança; usada para apoiar regras internas da classe IntegrationSecurityService.
app/Services/IntegrationSecurityService.php,23,IntegrationSecurityService,public,sim,maskHeaders,array $headers,Função auxiliar do domínio de segurança; usada para apoiar regras internas da classe IntegrationSecurityService.
app/Services/IpBlockService.php,3,IpBlockService,public,sim,enforce,,Função auxiliar do domínio de regra de negócio/serviço; usada para apoiar regras internas da classe IpBlockService.
app/Services/IpBlockService.php,18,IpBlockService,public,sim,block,"string $ip, string $motivo, int $minutes=60, string $severity='alto'",Bloqueia operação insegura ou não autorizada em regra de negócio/serviço.
app/Services/JsonLogger.php,3,JsonLogger,public,sim,write,"string $canal, string $nivel, string $mensagem, array $contexto=[]",Função auxiliar do domínio de regra de negócio/serviço; usada para apoiar regras internas da classe JsonLogger.
app/Services/LegacyInventoryService.php,3,LegacyInventoryService,public,sim,controllersServices,,Função auxiliar do domínio de regra de negócio/serviço; usada para apoiar regras internas da classe LegacyInventoryService.
app/Services/LegacyInventoryService.php,18,LegacyInventoryService,private,sim,classificar,"string $name, string $rel, string $tipo",Função auxiliar do domínio de regra de negócio/serviço; usada para apoiar regras internas da classe LegacyInventoryService.
app/Services/LegacyInventoryService.php,26,LegacyInventoryService,private,sim,resumo,array $items,Função auxiliar do domínio de regra de negócio/serviço; usada para apoiar regras internas da classe LegacyInventoryService.
app/Services/Logger.php,3,Logger,public,sim,log,"string $tipo, string $mensagem, $payload=null, string $nivel='info', ?string $codigoErro=null",Função auxiliar do domínio de regra de negócio/serviço; usada para apoiar regras internas da classe Logger.
app/Services/Logger.php,37,Logger,public,sim,info,"string $tipo, string $mensagem, $payload=null",Função auxiliar do domínio de regra de negócio/serviço; usada para apoiar regras internas da classe Logger.
app/Services/Logger.php,38,Logger,public,sim,alerta,"string $tipo, string $mensagem, $payload=null, ?string $codigoErro=null",Função auxiliar do domínio de regra de negócio/serviço; usada para apoiar regras internas da classe Logger.
app/Services/Logger.php,39,Logger,public,sim,erro,"string $tipo, string $mensagem, $payload=null, ?string $codigoErro=null",Função auxiliar do domínio de regra de negócio/serviço; usada para apoiar regras internas da classe Logger.
app/Services/Logger.php,40,Logger,public,sim,critico,"string $tipo, string $mensagem, $payload=null, ?string $codigoErro=null",Função auxiliar do domínio de regra de negócio/serviço; usada para apoiar regras internas da classe Logger.
app/Services/Logger.php,42,Logger,private,sim,writeFile,"string $name, ?string $trace, string $nivel, string $tipo, string $mensagem, $payload=null",Função auxiliar do domínio de regra de negócio/serviço; usada para apoiar regras internas da classe Logger.
app/Services/Logger.php,53,Logger,private,sim,hasTraceColumn,PDO $pdo,Função auxiliar do domínio de regra de negócio/serviço; usada para apoiar regras internas da classe Logger.
app/Services/MenuActionTestService.php,3,MenuActionTestService,public,sim,run,,Função auxiliar do domínio de regra de negócio/serviço; usada para apoiar regras internas da classe MenuActionTestService.
app/Services/MetricsService.php,3,MetricsService,public,sim,registrar,"string $sistema, ?string $endpoint, ?int $httpCode, ?int $tempoMs, bool $sucesso, ?string $codigoErro=null","Registra evento, histórico, auditoria ou snapshot no banco."
app/Services/ModularDatabaseAuditService.php,3,ModularDatabaseAuditService,public,sim,resumo,,Função auxiliar do domínio de auditoria; usada para apoiar regras internas da classe ModularDatabaseAuditService.
app/Services/ModuleDatabaseService.php,3,ModuleDatabaseService,public,sim,modulos,,Função auxiliar do domínio de banco de dados; usada para apoiar regras internas da classe ModuleDatabaseService.
app/Services/ModuleDatabaseService.php,34,ModuleDatabaseService,public,sim,status,string $module,Função auxiliar do domínio de banco de dados; usada para apoiar regras internas da classe ModuleDatabaseService.
app/Services/ModuleDatabaseService.php,45,ModuleDatabaseService,public,sim,tabelasDoModulo,string $module,Função auxiliar do domínio de banco de dados; usada para apoiar regras internas da classe ModuleDatabaseService.
app/Services/ModuleDatabaseService.php,59,ModuleDatabaseService,public,sim,relatorio,,Função auxiliar do domínio de banco de dados; usada para apoiar regras internas da classe ModuleDatabaseService.
app/Services/ModuleHealthService.php,3,ModuleHealthService,public,sim,checks,,Função auxiliar do domínio de health check; usada para apoiar regras internas da classe ModuleHealthService.
app/Services/MultiDbMigrationService.php,3,MultiDbMigrationService,public,sim,moduleSqlFiles,,Função auxiliar do domínio de migrações; usada para apoiar regras internas da classe MultiDbMigrationService.
app/Services/MultiDbMigrationService.php,10,MultiDbMigrationService,public,sim,instalarModulo,string $module,Função auxiliar do domínio de migrações; usada para apoiar regras internas da classe MultiDbMigrationService.
app/Services/MultiDbMigrationService.php,16,MultiDbMigrationService,public,sim,instalarTodos,,Função auxiliar do domínio de migrações; usada para apoiar regras internas da classe MultiDbMigrationService.
app/Services/MultiDbMigrationService.php,17,MultiDbMigrationService,public,sim,runSqlFile,"PDO $pdo, string $file",Função auxiliar do domínio de migrações; usada para apoiar regras internas da classe MultiDbMigrationService.
app/Services/MultiDbMigrationService.php,23,MultiDbMigrationService,private,sim,splitSql,string $sql,Função auxiliar do domínio de migrações; usada para apoiar regras internas da classe MultiDbMigrationService.
app/Services/NotificationService.php,3,NotificationService,public,sim,criar,"string $tipo, string $titulo, string $mensagem, string $severidade='info', array $opts=[]","Cria registro, payload ou recurso do módulo de notificações."
app/Services/NotificationService.php,28,NotificationService,public,sim,novoPedido,"string $pedido, array $payload=[]",Função auxiliar do domínio de notificações; usada para apoiar regras internas da classe NotificationService.
app/Services/NotificationService.php,38,NotificationService,public,sim,erroIntegracao,"string $titulo, string $mensagem, array $opts=[]",Função auxiliar do domínio de notificações; usada para apoiar regras internas da classe NotificationService.
app/Services/NotificationService.php,43,NotificationService,public,sim,fila,"string $titulo, string $mensagem, string $severidade='alerta', array $opts=[]",Função auxiliar do domínio de notificações; usada para apoiar regras internas da classe NotificationService.
app/Services/NotificationService.php,47,NotificationService,public,sim,listar,"int $limit=100, bool $somenteNaoLidas=false","Lista registros para tela, relatório ou API."
app/Services/NotificationService.php,53,NotificationService,public,sim,recentes,"int $ultimoId=0, int $limit=15",Função auxiliar do domínio de notificações; usada para apoiar regras internas da classe NotificationService.
app/Services/NotificationService.php,60,NotificationService,public,sim,totalNaoLidas,,Função auxiliar do domínio de notificações; usada para apoiar regras internas da classe NotificationService.
app/Services/NotificationService.php,65,NotificationService,public,sim,marcarLida,int $id,Função auxiliar do domínio de notificações; usada para apoiar regras internas da classe NotificationService.
app/Services/NotificationService.php,71,NotificationService,public,sim,marcarTodasLidas,,Função auxiliar do domínio de notificações; usada para apoiar regras internas da classe NotificationService.
app/Services/OAuthV3ChecklistService.php,3,OAuthV3ChecklistService,public,sim,passos,,Função auxiliar do domínio de autenticação/sessão; usada para apoiar regras internas da classe OAuthV3ChecklistService.
app/Services/OAuthV3ChecklistService.php,23,OAuthV3ChecklistService,public,sim,score,,Função auxiliar do domínio de autenticação/sessão; usada para apoiar regras internas da classe OAuthV3ChecklistService.
app/Services/OperationCenterService.php,8,OperationCenterService,public,sim,tableExists,string $table,Função auxiliar do domínio de operação; usada para apoiar regras internas da classe OperationCenterService.
app/Services/OperationCenterService.php,17,OperationCenterService,public,sim,columnExists,"string $table, string $column",Função auxiliar do domínio de operação; usada para apoiar regras internas da classe OperationCenterService.
app/Services/OperationCenterService.php,26,OperationCenterService,public,sim,safeCount,"string $table, string $where='1=1'",Função auxiliar do domínio de operação; usada para apoiar regras internas da classe OperationCenterService.
app/Services/OperationCenterService.php,34,OperationCenterService,public,sim,safeCountInfo,"string $table, string $where='1=1', string $label=''",Função auxiliar do domínio de operação; usada para apoiar regras internas da classe OperationCenterService.
app/Services/OperationCenterService.php,47,OperationCenterService,public,sim,workerCards,,Função auxiliar do domínio de operação; usada para apoiar regras internas da classe OperationCenterService.
app/Services/OperationCenterService.php,65,OperationCenterService,public,sim,ultimoHomologacao,string $table,Função auxiliar do domínio de operação; usada para apoiar regras internas da classe OperationCenterService.
app/Services/OperationCenterService.php,88,OperationCenterService,public,sim,summary,?array $cfgInt=null,Função auxiliar do domínio de operação; usada para apoiar regras internas da classe OperationCenterService.
app/Services/OperationCenterService.php,131,OperationCenterService,public,sim,estoqueResumo,,Função auxiliar do domínio de operação; usada para apoiar regras internas da classe OperationCenterService.
app/Services/OperationCenterService.php,141,OperationCenterService,public,sim,xmlResumo,,Função auxiliar do domínio de operação; usada para apoiar regras internas da classe OperationCenterService.
app/Services/OperationCenterService.php,150,OperationCenterService,public,sim,pedidosResumo,,Função auxiliar do domínio de operação; usada para apoiar regras internas da classe OperationCenterService.
app/Services/OperationCenterService.php,161,OperationCenterService,public,sim,fontesDashboard,,Função auxiliar do domínio de operação; usada para apoiar regras internas da classe OperationCenterService.
app/Services/OperationCenterService.php,174,OperationCenterService,public,sim,scoreDetalhado,,Função auxiliar do domínio de operação; usada para apoiar regras internas da classe OperationCenterService.
app/Services/OperationCenterService.php,194,OperationCenterService,public,sim,score,,Função auxiliar do domínio de operação; usada para apoiar regras internas da classe OperationCenterService.
app/Services/OperationalRouteService.php,3,OperationalRouteService,public,sim,menuRoutes,,Função auxiliar do domínio de operação; usada para apoiar regras internas da classe OperationalRouteService.
app/Services/OperationalRouteService.php,17,OperationalRouteService,public,sim,technicalRoutes,,Função auxiliar do domínio de operação; usada para apoiar regras internas da classe OperationalRouteService.
app/Services/PayloadSnapshotService.php,3,PayloadSnapshotService,public,sim,registrar,"?int $filaId, string $etapa, $conteudo, array $extra=[]","Registra evento, histórico, auditoria ou snapshot no banco."
app/Services/PedidoCicloVidaService.php,3,PedidoCicloVidaService,public,sim,ensureSchema,,Garante que tabelas/colunas necessárias existam antes da operação.
app/Services/PedidoCicloVidaService.php,12,PedidoCicloVidaService,private,sim,pdo,,Função auxiliar do domínio de pedidos; usada para apoiar regras internas da classe PedidoCicloVidaService.
app/Services/PedidoCicloVidaService.php,13,PedidoCicloVidaService,private,sim,json,$v,Função auxiliar do domínio de pedidos; usada para apoiar regras internas da classe PedidoCicloVidaService.
app/Services/PedidoCicloVidaService.php,14,PedidoCicloVidaService,private,sim,hashPayload,$payload,Gera ou valida hash para integridade/idempotência em pedidos.
app/Services/PedidoCicloVidaService.php,16,PedidoCicloVidaService,public,sim,fromTinyPedido,"array $payload, array $validacao, ?int $pedidoValidacaoId=null",Função auxiliar do domínio de pedidos; usada para apoiar regras internas da classe PedidoCicloVidaService.
app/Services/PedidoCicloVidaService.php,37,PedidoCicloVidaService,public,sim,snapshot,"int $pedidoHubId, string $origem, ?string $destino, string $tipo, $payload",Função auxiliar do domínio de pedidos; usada para apoiar regras internas da classe PedidoCicloVidaService.
app/Services/PedidoCicloVidaService.php,44,PedidoCicloVidaService,public,sim,status,"int $pedidoHubId, ?string $statusAnterior, string $statusNovo, string $origem, string $mensagem, ?string $erro=null, array $ctx=[]",Função auxiliar do domínio de pedidos; usada para apoiar regras internas da classe PedidoCicloVidaService.
app/Services/PedidoCicloVidaService.php,59,PedidoCicloVidaService,public,sim,marcarEnviadoVsmPorTinyId,"string $tinyId, array $retorno, bool $erro=false",Função auxiliar do domínio de pedidos; usada para apoiar regras internas da classe PedidoCicloVidaService.
app/Services/PedidoCicloVidaService.php,68,PedidoCicloVidaService,private,sim,parseXmlInfo,?string $xml,Função auxiliar do domínio de pedidos; usada para apoiar regras internas da classe PedidoCicloVidaService.
app/Services/PedidoCicloVidaService.php,82,PedidoCicloVidaService,private,sim,findPedidoByRetorno,array $payload,Função auxiliar do domínio de pedidos; usada para apoiar regras internas da classe PedidoCicloVidaService.
app/Services/PedidoCicloVidaService.php,95,PedidoCicloVidaService,public,sim,receberRetornoVsm,"array $payload, ?string $xmlRaw=null",Recebe e normaliza dados externos no módulo de pedidos.
app/Services/PedidoCicloVidaService.php,130,PedidoCicloVidaService,public,sim,enviarXmlParaTiny,int $pedidoHubId,Envia dados para integração/destino externo no módulo de pedidos.
app/Services/PedidoCicloVidaService.php,157,PedidoCicloVidaService,public,sim,listar,"string $status='', string $busca=''","Lista registros para tela, relatório ou API."
app/Services/PedidoCicloVidaService.php,164,PedidoCicloVidaService,public,sim,detalhe,int $id,Carrega os detalhes completos de um registro.
app/Services/PedidoMapper.php,3,PedidoMapper,private,sim,onlyDigits,$v,Função auxiliar do domínio de pedidos; usada para apoiar regras internas da classe PedidoMapper.
app/Services/PedidoMapper.php,4,PedidoMapper,private,sim,money,$v,Função auxiliar do domínio de pedidos; usada para apoiar regras internas da classe PedidoMapper.
app/Services/PedidoMapper.php,5,PedidoMapper,private,sim,pick,"array $arr, array $keys, $default=''",Função auxiliar do domínio de pedidos; usada para apoiar regras internas da classe PedidoMapper.
app/Services/PedidoMapper.php,7,PedidoMapper,private,sim,cliente,array $vsm,Função auxiliar do domínio de pedidos; usada para apoiar regras internas da classe PedidoMapper.
app/Services/PedidoMapper.php,27,PedidoMapper,public,sim,vsmParaTiny,array $vsm,Converte/mapeia dados entre formatos do módulo de pedidos.
app/Services/PedidoMapper.php,71,PedidoMapper,public,sim,valorTotal,array $vsm,Função auxiliar do domínio de pedidos; usada para apoiar regras internas da classe PedidoMapper.
app/Services/PedidoMapper.php,82,PedidoMapper,public,sim,extrairPedidoTinyId,array $ret,Função auxiliar do domínio de pedidos; usada para apoiar regras internas da classe PedidoMapper.
app/Services/PedidoTinyVsmValidationService.php,3,PedidoTinyVsmValidationService,public,sim,ensureSchema,,Garante que tabelas/colunas necessárias existam antes da operação.
app/Services/PedidoTinyVsmValidationService.php,10,PedidoTinyVsmValidationService,private,sim,digits,$v,Função auxiliar do domínio de Tiny/Olist; usada para apoiar regras internas da classe PedidoTinyVsmValidationService.
app/Services/PedidoTinyVsmValidationService.php,11,PedidoTinyVsmValidationService,private,sim,data,array $payload,Função auxiliar do domínio de Tiny/Olist; usada para apoiar regras internas da classe PedidoTinyVsmValidationService.
app/Services/PedidoTinyVsmValidationService.php,12,PedidoTinyVsmValidationService,public,sim,pedidoId,array $payload,Função auxiliar do domínio de Tiny/Olist; usada para apoiar regras internas da classe PedidoTinyVsmValidationService.
app/Services/PedidoTinyVsmValidationService.php,13,PedidoTinyVsmValidationService,public,sim,toVsmPayload,array $payload,Função auxiliar do domínio de Tiny/Olist; usada para apoiar regras internas da classe PedidoTinyVsmValidationService.
app/Services/PedidoTinyVsmValidationService.php,38,PedidoTinyVsmValidationService,public,sim,validar,"array $payload, ?array $cfg=null","Valida payload, banco, regra, arquivo ou configuração."
app/Services/PedidoTinyVsmValidationService.php,52,PedidoTinyVsmValidationService,public,sim,registrar,"array $payload, array $validacao, string $origem='tiny'","Registra evento, histórico, auditoria ou snapshot no banco."
app/Services/PedidoTinyVsmValidationService.php,64,PedidoTinyVsmValidationService,public,sim,historico,"int $id,string $acao,string $resultado,string $mensagem,array $ctx=[]",Registra ou consulta auditoria/histórico de Tiny/Olist.
app/Services/PedidoTinyVsmValidationService.php,65,PedidoTinyVsmValidationService,public,sim,enfileirar,int $id,Função auxiliar do domínio de Tiny/Olist; usada para apoiar regras internas da classe PedidoTinyVsmValidationService.
app/Services/PedidoValidator.php,3,PedidoValidator,private,sim,digits,$v,Função auxiliar do domínio de pedidos; usada para apoiar regras internas da classe PedidoValidator.
app/Services/PedidoValidator.php,4,PedidoValidator,private,sim,cpfValido,string $cpf,Função auxiliar do domínio de pedidos; usada para apoiar regras internas da classe PedidoValidator.
app/Services/PedidoValidator.php,9,PedidoValidator,private,sim,cnpjValido,string $cnpj,Função auxiliar do domínio de pedidos; usada para apoiar regras internas da classe PedidoValidator.
app/Services/PedidoValidator.php,14,PedidoValidator,private,sim,documentoValido,string $doc,Função auxiliar do domínio de pedidos; usada para apoiar regras internas da classe PedidoValidator.
app/Services/PedidoValidator.php,15,PedidoValidator,private,sim,emailValido,?string $email,Função auxiliar do domínio de pedidos; usada para apoiar regras internas da classe PedidoValidator.
app/Services/PedidoValidator.php,17,PedidoValidator,public,sim,validarVsm,array $vsm,Valida dados/regras antes de concluir operação de pedidos.
app/Services/PermissionService.php,3,PermissionService,public,sim,can,"string $modulo, string $acao",Função auxiliar do domínio de regra de negócio/serviço; usada para apoiar regras internas da classe PermissionService.
app/Services/PermissionService.php,11,PermissionService,public,sim,require,"string $modulo, string $acao",Exige permissão/autenticação antes de permitir a ação.
app/Services/PostInstallTestService.php,3,PostInstallTestService,public,sim,run,,Função auxiliar do domínio de regra de negócio/serviço; usada para apoiar regras internas da classe PostInstallTestService.
app/Services/PostInstallTestService.php,12,PostInstallTestService,public,sim,score,array $tests,Função auxiliar do domínio de regra de negócio/serviço; usada para apoiar regras internas da classe PostInstallTestService.
app/Services/ProductApprovalPolicyService.php,3,ProductApprovalPolicyService,public,sim,ensureSchema,,Garante que tabelas/colunas necessárias existam antes da operação.
app/Services/ProductApprovalPolicyService.php,24,ProductApprovalPolicyService,public,sim,config,,Função auxiliar do domínio de regra de negócio/serviço; usada para apoiar regras internas da classe ProductApprovalPolicyService.
app/Services/ProductApprovalPolicyService.php,37,ProductApprovalPolicyService,public,sim,salvar,array $post,Persiste dados enviados pelo formulário.
app/Services/ProductApprovalPolicyService.php,69,ProductApprovalPolicyService,public,sim,autoProductAllowed,"array $payload, string $sku, string $tipoFila, array $baseConfig",Autoriza operação conforme configuração/regra de regra de negócio/serviço.
app/Services/ProductionGoLiveService.php,3,ProductionGoLiveService,public,sim,ensureSchema,,Garante que tabelas/colunas necessárias existam antes da operação.
app/Services/ProductionGoLiveService.php,19,ProductionGoLiveService,public,sim,executar,,Executa processo operacional solicitado pelo painel ou worker.
app/Services/ProductionGoLiveService.php,105,ProductionGoLiveService,public,sim,historico,int $limit=5,Registra ou consulta auditoria/histórico de regra de negócio/serviço.
app/Services/ProductionGoLiveService.php,113,ProductionGoLiveService,public,sim,bloquearInstalador,,Bloqueia operação insegura ou não autorizada em regra de negócio/serviço.
app/Services/ProductionGoLiveService.php,122,ProductionGoLiveService,private,sim,httpsAtivo,,Função auxiliar do domínio de regra de negócio/serviço; usada para apoiar regras internas da classe ProductionGoLiveService.
app/Services/ProductionGoLiveService.php,126,ProductionGoLiveService,private,sim,tinyResumo,"string $versao, array $cfg",Função auxiliar do domínio de regra de negócio/serviço; usada para apoiar regras internas da classe ProductionGoLiveService.
app/Services/ProductionGoLiveService.php,139,ProductionGoLiveService,private,sim,xmlNfeResumo,,Função auxiliar do domínio de regra de negócio/serviço; usada para apoiar regras internas da classe ProductionGoLiveService.
app/Services/ProductionGoLiveService.php,147,ProductionGoLiveService,private,sim,backupResumo,,Função auxiliar do domínio de regra de negócio/serviço; usada para apoiar regras internas da classe ProductionGoLiveService.
app/Services/ProductionGoLiveService.php,153,ProductionGoLiveService,private,sim,resumoExecutivo,"string $status, int $bloqueios, int $alertas, int $score",Função auxiliar do domínio de regra de negócio/serviço; usada para apoiar regras internas da classe ProductionGoLiveService.
app/Services/ProductionReadinessV24Service.php,8,ProductionReadinessV24Service,public,sim,checks,,Função auxiliar do domínio de regra de negócio/serviço; usada para apoiar regras internas da classe ProductionReadinessV24Service.
app/Services/ProductionReadinessV24Service.php,22,ProductionReadinessV24Service,public,sim,scores,,Função auxiliar do domínio de regra de negócio/serviço; usada para apoiar regras internas da classe ProductionReadinessV24Service.
app/Services/ProductionReadinessV24Service.php,47,ProductionReadinessV24Service,public,sim,checklist,,Função auxiliar do domínio de regra de negócio/serviço; usada para apoiar regras internas da classe ProductionReadinessV24Service.
app/Services/ProductionReadinessV24Service.php,58,ProductionReadinessV24Service,public,sim,gerarSnapshotUpgrade,string $versao='V24',"Gera artefato, relatório, chave ou arquivo no módulo de regra de negócio/serviço."
app/Services/ProductionReadinessV24Service.php,71,ProductionReadinessV24Service,private,sim,hasConfig,"array $cfg, string $key",Função auxiliar do domínio de regra de negócio/serviço; usada para apoiar regras internas da classe ProductionReadinessV24Service.
app/Services/ProductionReadinessV24Service.php,72,ProductionReadinessV24Service,private,sim,tableExists,string $table,Função auxiliar do domínio de regra de negócio/serviço; usada para apoiar regras internas da classe ProductionReadinessV24Service.
app/Services/ProductionReadinessV24Service.php,75,ProductionReadinessV24Service,private,sim,hasColumn,"string $table,string $column",Função auxiliar do domínio de regra de negócio/serviço; usada para apoiar regras internas da classe ProductionReadinessV24Service.
app/Services/ProductionReadinessV24Service.php,78,ProductionReadinessV24Service,private,sim,tableList,,Função auxiliar do domínio de regra de negócio/serviço; usada para apoiar regras internas da classe ProductionReadinessV24Service.
app/Services/ProductionReadinessV50Service.php,3,ProductionReadinessV50Service,public,sim,ensureSchema,,Garante que tabelas/colunas necessárias existam antes da operação.
app/Services/ProductionReadinessV50Service.php,14,ProductionReadinessV50Service,public,sim,executar,,Executa processo operacional solicitado pelo painel ou worker.
app/Services/ProductionReadyService.php,3,ProductionReadyService,public,sim,checks,,Função auxiliar do domínio de regra de negócio/serviço; usada para apoiar regras internas da classe ProductionReadyService.
app/Services/ProdutoMapper.php,3,ProdutoMapper,private,sim,pick,"array $arr, array $keys, $default=''",Função auxiliar do domínio de produtos; usada para apoiar regras internas da classe ProdutoMapper.
app/Services/ProdutoMapper.php,7,ProdutoMapper,private,sim,onlyDigits,$v,Função auxiliar do domínio de produtos; usada para apoiar regras internas da classe ProdutoMapper.
app/Services/ProdutoMapper.php,8,ProdutoMapper,private,sim,money,$v,Função auxiliar do domínio de produtos; usada para apoiar regras internas da classe ProdutoMapper.
app/Services/ProdutoMapper.php,9,ProdutoMapper,public,sim,sku,array $vsm,Função auxiliar do domínio de produtos; usada para apoiar regras internas da classe ProdutoMapper.
app/Services/ProdutoMapper.php,10,ProdutoMapper,public,sim,nome,array $vsm,Função auxiliar do domínio de produtos; usada para apoiar regras internas da classe ProdutoMapper.
app/Services/ProdutoMapper.php,12,ProdutoMapper,public,sim,normalizarAtivo,$valor,Padroniza formato de dados usado por produtos.
app/Services/ProdutoMapper.php,21,ProdutoMapper,public,sim,situacaoTiny,array $vsm,Função auxiliar do domínio de produtos; usada para apoiar regras internas da classe ProdutoMapper.
app/Services/ProdutoMapper.php,28,ProdutoMapper,public,sim,estoque,array $vsm,Função auxiliar do domínio de produtos; usada para apoiar regras internas da classe ProdutoMapper.
app/Services/ProdutoMapper.php,36,ProdutoMapper,public,sim,determinarEvento,array $vsm,Função auxiliar do domínio de produtos; usada para apoiar regras internas da classe ProdutoMapper.
app/Services/ProdutoMapper.php,57,ProdutoMapper,public,sim,referenciaEvento,"array $vsm, string $tipoEvento",Função auxiliar do domínio de produtos; usada para apoiar regras internas da classe ProdutoMapper.
app/Services/ProdutoMapper.php,67,ProdutoMapper,public,sim,validarVsmProduto,array $vsm,Valida dados/regras antes de concluir operação de produtos.
app/Services/ProdutoMapper.php,90,ProdutoMapper,public,sim,vsmParaTiny,array $vsm,Converte/mapeia dados entre formatos do módulo de produtos.
app/Services/ProdutoMapper.php,115,ProdutoMapper,public,sim,vsmStatusParaTiny,array $vsm,Converte/mapeia dados entre formatos do módulo de produtos.
